from,to,hundredth,thousandth
2308,3609,0,0
2308,3610,0,0
2308,3611,0,0
2308,3701,2,0
2308,3702,0,0
2308,3703,1,0
2308,3704,0,0
2308,3705,0,0
2308,3706,4,0
2308,3707,1,0
2308,3708,2,0
2308,3709,5,1
2308,3710,0,0
2308,3711,5,1
2308,3713,6,1
2308,3714,0,0
2308,3715,4,0
2308,3716,0,0
2308,3717,0,0
2308,4101,2,0
2308,4102,0,0
2308,4103,0,0
2308,4104,0,0
2308,4105,2,0
2308,4106,0,0
2308,4107,0,0
2308,4108,1,0
2308,4109,0,0
2308,4110,0,0
2308,4111,0,0
2308,4112,4,0
2308,4113,0,0
2308,4114,3,0
2308,4115,0,0
2308,4116,0,0
2308,4117,2,0
2308,4201,0,0
2308,4202,0,0
2308,4203,0,0
2308,4205,3,0
2308,4206,0,0
2308,4207,3,0
2308,4208,0,0
2308,4209,0,0
2308,4210,0,0
2308,4211,0,0
2308,4212,0,0
2308,4213,1,0
2308,4228,0,0
2308,4290,0,0
2308,4301,1,0
2308,4302,0,0
2308,4303,0,0
2308,4304,0,0
2308,4305,0,0
2308,4306,0,0
2308,4307,0,0
2308,4308,0,0
2308,4309,0,0
2308,4310,0,0
2308,4311,0,0
2308,4312,0,0
2308,4313,0,0
2308,4331,0,0
2308,4401,0,0
2308,4402,0,0
2308,4403,0,0
2308,4404,1,0
2308,4405,0,0
2308,4406,0,0
2308,4407,0,0
2308,4408,0,0
2308,4409,0,0
2308,4412,0,0
2308,4413,0,0
2308,4414,0,0
2308,4415,0,0
2308,4416,0,0
2308,4417,0,0
2308,4418,0,0
2308,4419,0,0
2308,4420,0,0
2308,4451,0,0
2308,4452,0,0
2308,4453,0,0
2308,4501,0,0
2308,4502,0,0
2308,4503,0,0
2308,4504,0,0
2308,4505,0,0
2308,4506,0,0
2308,4507,0,0
2308,4508,0,0
2308,4509,0,0
2308,4510,0,0
2308,4511,0,0
2308,4512,0,0
2308,4513,0,0
2308,4514,0,0
2308,4601,0,0
2308,4602,0,0
2308,4690,0,0
2308,5000,0,0
2308,5101,0,0
2308,5103,0,0
2308,5104,0,0
2308,5105,0,0
2308,5106,0,0
2308,5107,0,0
2308,5108,0,0
2308,5109,0,0
2308,5110,1,0
2308,5111,0,0
2308,5113,0,0
2308,5114,0,0
2308,5115,0,0
2308,5116,0,0
2308,5117,0,0
2308,5118,0,0
2308,5119,0,0
2308,5120,0,0
2308,5132,0,0
2308,5133,0,0
2308,5134,0,0
2308,5201,0,0
2308,5202,0,0
2308,5203,0,0
2308,5204,0,0
2308,5205,0,0
2308,5206,0,0
2308,5223,0,0
2308,5226,0,0
2308,5227,0,0
2308,5301,0,0
2308,5303,0,0
2308,5304,0,0
2308,5305,0,0
2308,5306,0,0
2308,5307,0,0
2308,5308,0,0
2308,5309,0,0
2308,5323,0,0
2308,5325,0,0
2308,5326,0,0
2308,5328,0,0
2308,5329,0,0
2308,5331,0,0
2308,5333,0,0
2308,5334,0,0
2308,5401,0,0
2308,5402,0,0
2308,5403,0,0
2308,5404,0,0
2308,5405,0,0
2308,5406,0,0
2308,5425,0,0
2308,6101,0,0
2308,6102,0,0
2308,6103,0,0
2308,6104,0,0
2308,6105,0,0
2308,6106,0,0
2308,6107,0,0
2308,6108,0,0
2308,6109,0,0
2308,6110,0,0
2308,6201,0,0
2308,6202,0,0
2308,6203,0,0
2308,6204,0,0
2308,6205,0,0
2308,6206,0,0
2308,6207,0,0
2308,6208,0,0
2308,6209,0,0
2308,6210,0,0
2308,6211,0,0
2308,6212,0,0
2308,6229,0,0
2308,6230,0,0
2308,6301,0,0
2308,6302,0,0
2308,6322,0,0
2308,6323,0,0
2308,6325,0,0
2308,6326,0,0
2308,6327,0,0
2308,6328,0,0
2308,6401,0,0
2308,6402,0,0
2308,6403,0,0
2308,6404,0,0
2308,6405,0,0
2308,6501,0,0
2308,6502,0,0
2308,6504,0,0
2308,6505,0,0
2308,6523,0,0
2308,6527,0,0
2308,6528,0,0
2308,6529,0,0
2308,6530,0,0
2308,6531,0,0
2308,6532,0,0
2308,6540,0,0
2308,6542,0,0
2308,6543,0,0
2308,6590,0,0
2309,90,0,0
2309,1101,0,0
2309,1201,0,0
2309,1301,0,0
2309,1302,0,0
2309,1303,1,0
2309,1304,0,0
2309,1305,0,0
2309,1306,0,0
2309,1307,0,0
2309,1308,0,0
2309,1309,0,0
2309,1310,0,0
2309,1311,0,0
2309,1401,0,0
2309,1402,0,0
2309,1403,0,0
2309,1404,0,0
2309,1405,0,0
2309,1406,0,0
2309,1407,0,0
2309,1408,0,0
2309,1409,0,0
2309,1410,0,0
2309,1411,0,0
2309,1501,0,0
2309,1502,1,0
2309,1503,0,0
2309,1504,1,0
2309,1505,0,0
2309,1506,0,0
2309,1507,0,0
2309,1508,0,0
2309,1509,0,0
2309,1522,1,0
2309,1525,0,0
2309,1529,0,0
2309,2101,3,0
2309,2102,2,0
2309,2103,1,0
2309,2104,1,0
2309,2105,6,1
2309,2106,3,0
2309,2107,0,0
2309,2108,0,0
2309,2109,3,0
2309,2110,0,0
2309,2111,0,0
2309,2112,1,0
2309,2113,0,0
2309,2114,0,0
2309,2201,11,1
2309,2202,4,0
2309,2203,3,0
2309,2204,0,0
2309,2205,0,0
2309,2206,0,0
2309,2207,2,0
2309,2208,0,0
2309,2224,0,0
2309,2301,98,10
2309,2302,14,1
2309,2303,11,1
2309,2304,6,1
2309,2305,13,1
2309,2306,5,1
2309,2307,4,0
2309,2308,27,3
2309,2309,7336,734
2309,2310,32,3
2309,2311,7,1
2309,2312,56,6
2309,2327,0,0
2309,3101,0,0
2309,3201,0,0
2309,3202,0,0
2309,3203,3,0
2309,3204,0,0
2309,3205,0,0
2309,3206,0,0
2309,3207,3,0
2309,3208,0,0
2309,3209,0,0
2309,3210,1,0
2309,3211,0,0
2309,3212,2,0
2309,3213,3,0
2309,3301,0,0
2309,3302,0,0
2309,3303,1,0
2309,3304,0,0
2309,3305,0,0
2309,3306,0,0
2309,3307,0,0
2309,3308,0,0
2309,3309,0,0
2309,3310,0,0
2309,3311,0,0
2309,3401,0,0
2309,3402,0,0
2309,3403,0,0
2309,3404,0,0
2309,3405,0,0
2309,3406,0,0
2309,3407,0,0
2309,3408,0,0
2309,3410,1,0
2309,3411,0,0
2309,3412,0,0
2309,3413,0,0
2309,3415,0,0
2309,3416,3,0
2309,3417,0,0
2309,3418,0,0
2309,3501,0,0
2309,3502,0,0
2309,3503,0,0
2309,3504,0,0
2309,3505,1,0
2309,3506,0,0
2309,3507,0,0
2309,3508,0,0
2309,3509,0,0
2309,3601,0,0
2309,3602,0,0
2309,3603,0,0
2309,3604,0,0
2309,3605,0,0
2309,3606,0,0
2309,3607,0,0
2309,3608,0,0
2309,3609,0,0
2309,3610,0,0
2309,3611,0,0
2309,3701,3,0
2309,3702,4,0
2309,3703,0,0
2309,3704,0,0
2309,3705,0,0
2309,3706,0,0
2309,3707,1,0
2309,3708,1,0
2309,3709,6,1
2309,3710,0,0
2309,3711,0,0
2309,3713,2,0
2309,3714,2,0
2309,3715,0,0
2309,3716,0,0
2309,3717,1,0
2309,4101,0,0
2309,4102,0,0
2309,4103,0,0
2309,4104,0,0
2309,4105,0,0
2309,4106,0,0
2309,4107,0,0
2309,4108,0,0
2309,4109,0,0
2309,4110,0,0
2309,4111,0,0
2309,4112,0,0
2309,4113,0,0
2309,4114,0,0
2309,4115,3,0
2309,4116,0,0
2309,4117,2,0
2309,4201,0,0
2309,4202,0,0
2309,4203,0,0
2309,4205,0,0
2309,4206,0,0
2309,4207,0,0
2309,4208,0,0
2309,4209,0,0
2309,4210,0,0
2309,4211,0,0
2309,4212,0,0
2309,4213,0,0
2309,4228,0,0
2309,4290,0,0
2309,4301,0,0
2309,4302,0,0
2309,4303,0,0
2309,4304,0,0
2309,4305,0,0
2309,4306,0,0
2309,4307,0,0
2309,4308,0,0
2309,4309,0,0
2309,4310,0,0
2309,4311,0,0
2309,4312,0,0
2309,4313,0,0
2309,4331,0,0
2309,4401,0,0
2309,4402,0,0
2309,4403,0,0
2309,4404,0,0
2309,4405,0,0
2309,4406,0,0
2309,4407,0,0
2309,4408,0,0
2309,4409,0,0
2309,4412,0,0
2309,4413,0,0
2309,4414,0,0
2309,4415,0,0
2309,4416,0,0
2309,4417,0,0
2309,4418,0,0
2309,4419,0,0
2309,4420,0,0
2309,4451,0,0
2309,4452,0,0
2309,4453,0,0
2309,4501,0,0
2309,4502,0,0
2309,4503,0,0
2309,4504,0,0
2309,4505,0,0
2309,4506,0,0
2309,4507,0,0
2309,4508,0,0
2309,4509,0,0
2309,4510,0,0
2309,4511,0,0
2309,4512,0,0
2309,4513,0,0
2309,4514,0,0
2309,4601,0,0
2309,4602,0,0
2309,4690,0,0
2309,5000,0,0
2309,5101,1,0
2309,5103,0,0
2309,5104,0,0
2309,5105,0,0
2309,5106,0,0
2309,5107,0,0
2309,5108,2,0
2309,5109,0,0
2309,5110,0,0
2309,5111,0,0
2309,5113,0,0
2309,5114,0,0
2309,5115,0,0
2309,5116,0,0
2309,5117,2,0
2309,5118,0,0
2309,5119,0,0
2309,5120,0,0
2309,5132,0,0
2309,5133,0,0
2309,5134,0,0
2309,5201,0,0
2309,5202,0,0
2309,5203,0,0
2309,5204,0,0
2309,5205,0,0
2309,5206,0,0
2309,5223,0,0
2309,5226,0,0
2309,5227,0,0
2309,5301,0,0
2309,5303,0,0
2309,5304,0,0
2309,5305,0,0
2309,5306,0,0
2309,5307,0,0
2309,5308,0,0
2309,5309,0,0
2309,5323,0,0
2309,5325,0,0
2309,5326,0,0
2309,5328,0,0
2309,5329,0,0
2309,5331,0,0
2309,5333,0,0
2309,5334,0,0
2309,5401,0,0
2309,5402,0,0
2309,5403,0,0
2309,5404,0,0
2309,5405,0,0
2309,5406,0,0
2309,5425,0,0
2309,6101,0,0
2309,6102,0,0
2309,6103,0,0
2309,6104,0,0
2309,6105,0,0
2309,6106,0,0
2309,6107,0,0
2309,6108,0,0
2309,6109,0,0
2309,6110,0,0
2309,6201,0,0
2309,6202,0,0
2309,6203,0,0
2309,6204,0,0
2309,6205,0,0
2309,6206,0,0
2309,6207,0,0
2309,6208,0,0
2309,6209,0,0
2309,6210,0,0
2309,6211,0,0
2309,6212,0,0
2309,6229,0,0
2309,6230,0,0
2309,6301,0,0
2309,6302,0,0
2309,6322,0,0
2309,6323,0,0
2309,6325,0,0
2309,6326,0,0
2309,6327,0,0
2309,6328,0,0
2309,6401,0,0
2309,6402,0,0
2309,6403,0,0
2309,6404,0,0
2309,6405,0,0
2309,6501,0,0
2309,6502,0,0
2309,6504,0,0
2309,6505,0,0
2309,6523,0,0
2309,6527,0,0
2309,6528,0,0
2309,6529,0,0
2309,6530,0,0
2309,6531,0,0
2309,6532,0,0
2309,6540,0,0
2309,6542,0,0
2309,6543,0,0
2309,6590,0,0
2310,90,0,0
2310,1101,2,0
2310,1201,0,0
2310,1301,1,0
2310,1302,0,0
2310,1303,1,0
2310,1304,2,0
2310,1305,2,0
2310,1306,0,0
2310,1307,0,0
2310,1308,1,0
2310,1309,2,0
2310,1310,0,0
2310,1311,1,0
2310,1401,1,0
2310,1402,0,0
2310,1403,0,0
2310,1404,0,0
2310,1405,0,0
2310,1406,0,0
2310,1407,0,0
2310,1408,0,0
2310,1409,0,0
2310,1410,0,0
2310,1411,0,0
2310,1501,1,0
2310,1502,0,0
2310,1503,0,0
2310,1504,2,0
2310,1505,1,0
2310,1506,0,0
2310,1507,2,0
2310,1508,0,0
2310,1509,0,0
2310,1522,2,0
2310,1525,0,0
2310,1529,0,0
2310,2101,2,0
2310,2102,5,1
2310,2103,1,0
2310,2104,1,0
2310,2105,0,0
2310,2106,12,1
2310,2107,1,0
2310,2108,1,0
2310,2109,1,0
2310,2110,0,0
2310,2111,0,0
2310,2112,4,0
2310,2113,0,0
2310,2114,0,0
2310,2201,18,2
2310,2202,5,1
2310,2203,3,0
2310,2204,2,0
2310,2205,1,0
2310,2206,0,0
2310,2207,8,1
2310,2208,1,0
2310,2224,15,2
2310,2301,137,14
2310,2302,66,7
2310,2303,66,7
2310,2304,11,1
2310,2305,13,1
2310,2306,27,3
2310,2307,5,1
2310,2308,28,3
2310,2309,18,2
2310,2310,25072,2507
2310,2311,13,1
2310,2312,113,11
2310,2327,13,1
2310,3101,0,0
2310,3201,1,0
2310,3202,0,0
2310,3203,2,0
2310,3204,0,0
2310,3205,0,0
2310,3206,0,0
2310,3207,3,0
2310,3208,0,0
2310,3209,0,0
2310,3210,0,0
2310,3211,0,0
2310,3212,2,0
2310,3213,0,0
2310,3301,0,0
2310,3302,0,0
2310,3303,2,0
2310,3304,2,0
2310,3305,0,0
2310,3306,1,0
2310,3307,0,0
2310,3308,0,0
2310,3309,0,0
2310,3310,9,1
2310,3311,0,0
2310,3401,0,0
2310,3402,0,0
2310,3403,0,0
2310,3404,0,0
2310,3405,0,0
2310,3406,0,0
2310,3407,0,0
2310,3408,2,0
2310,3410,0,0
2310,3411,0,0
2310,3412,0,0
2310,3413,0,0
2310,3415,0,0
2310,3416,2,0
2310,3417,0,0
2310,3418,0,0
2310,3501,0,0
2310,3502,0,0
2310,3503,3,0
2310,3504,0,0
2310,3505,0,0
2310,3506,0,0
2310,3507,2,0
2310,3508,0,0
2310,3509,0,0
2310,3601,0,0
2310,3602,0,0
2310,3603,0,0
2310,3604,0,0
2310,3605,0,0
2310,3606,0,0
2310,3607,0,0
2310,3608,0,0
2310,3609,0,0
2310,3610,0,0
2310,3611,0,0
2310,3701,2,0
2310,3702,4,0
2310,3703,1,0
2310,3704,1,0
2310,3705,0,0
2310,3706,3,0
2310,3707,1,0
2310,3708,7,1
2310,3709,4,0
2310,3710,1,0
2310,3711,10,1
2310,3713,14,1
2310,3714,1,0
2310,3715,5,1
2310,3716,1,0
2310,3717,0,0
2310,4101,0,0
2310,4102,0,0
2310,4103,0,0
2310,4104,0,0
2310,4105,3,0
2310,4106,0,0
2310,4107,4,0
2310,4108,0,0
2310,4109,1,0
2310,4110,0,0
2310,4111,0,0
2310,4112,0,0
2310,4113,3,0
2310,4114,0,0
2310,4115,0,0
2310,4116,0,0
2310,4117,0,0
2310,4201,2,0
2310,4202,0,0
2310,4203,0,0
2310,4205,0,0
2310,4206,0,0
2310,4207,0,0
2310,4208,0,0
2310,4209,15,2
2310,4210,1,0
2310,4211,0,0
2310,4212,0,0
2310,4213,0,0
2310,4228,0,0
2310,4290,0,0
2310,4301,0,0
2310,4302,0,0
2310,4303,0,0
2310,4304,0,0
2310,4305,0,0
2310,4306,0,0
2310,4307,0,0
2310,4308,0,0
2310,4309,1,0
2310,4310,0,0
2310,4311,0,0
2310,4312,0,0
2310,4313,0,0
2310,4331,0,0
2310,4401,0,0
2310,4402,0,0
2310,4403,0,0
2310,4404,0,0
2310,4405,0,0
2310,4406,0,0
2310,4407,0,0
2310,4408,0,0
2310,4409,0,0
2310,4412,0,0
2310,4413,0,0
2310,4414,0,0
2310,4415,0,0
2310,4416,0,0
2310,4417,0,0
2310,4418,0,0
2310,4419,0,0
2310,4420,0,0
2310,4451,0,0
2310,4452,0,0
2310,4453,0,0
2310,4501,0,0
2310,4502,0,0
2310,4503,0,0
2310,4504,0,0
2310,4505,0,0
2310,4506,0,0
2310,4507,0,0
2310,4508,0,0
2310,4509,0,0
2310,4510,0,0
2310,4511,0,0
2310,4512,0,0
2310,4513,0,0
2310,4514,0,0
2310,4601,0,0
2310,4602,0,0
2310,4690,0,0
2310,5000,7,1
2310,5101,0,0
2310,5103,0,0
2310,5104,0,0
2310,5105,0,0
2310,5106,0,0
2310,5107,2,0
2310,5108,0,0
2310,5109,0,0
2310,5110,0,0
2310,5111,0,0
2310,5113,0,0
2310,5114,0,0
2310,5115,0,0
2310,5116,0,0
2310,5117,0,0
2310,5118,0,0
2310,5119,0,0
2310,5120,2,0
2310,5132,0,0
2310,5133,0,0
2310,5134,0,0
2310,5201,0,0
2310,5202,0,0
2310,5203,0,0
2310,5204,0,0
2310,5205,0,0
2310,5206,0,0
2310,5223,0,0
2310,5226,0,0
2310,5227,0,0
2310,5301,0,0
2310,5303,2,0
2310,5304,0,0
2310,5305,0,0
2310,5306,0,0
2310,5307,0,0
2310,5308,0,0
2310,5309,0,0
2310,5323,0,0
2310,5325,0,0
2310,5326,0,0
2310,5328,0,0
2310,5329,0,0
2310,5331,0,0
2310,5333,0,0
2310,5334,0,0
2310,5401,0,0
2310,5402,0,0
2310,5403,0,0
2310,5404,0,0
2310,5405,0,0
2310,5406,0,0
2310,5425,0,0
2310,6101,0,0
2310,6102,0,0
2310,6103,0,0
2310,6104,0,0
2310,6105,0,0
2310,6106,0,0
2310,6107,0,0
2310,6108,0,0
2310,6109,0,0
2310,6110,0,0
2310,6201,0,0
2310,6202,0,0
2310,6203,0,0
2310,6204,0,0
2310,6205,0,0
2310,6206,0,0
2310,6207,0,0
2310,6208,0,0
2310,6209,0,0
2310,6210,0,0
2310,6211,0,0
2310,6212,0,0
2310,6229,0,0
2310,6230,0,0
2310,6301,0,0
2310,6302,0,0
2310,6322,0,0
2310,6323,0,0
2310,6325,0,0
2310,6326,0,0
2310,6327,0,0
2310,6328,0,0
2310,6401,0,0
2310,6402,0,0
2310,6403,0,0
2310,6404,0,0
2310,6405,0,0
2310,6501,0,0
2310,6502,0,0
2310,6504,0,0
2310,6505,0,0
2310,6523,0,0
2310,6527,0,0
2310,6528,0,0
2310,6529,0,0
2310,6530,0,0
2310,6531,0,0
2310,6532,0,0
2310,6540,0,0
2310,6542,0,0
2310,6543,0,0
2310,6590,0,0
2311,90,0,0
2311,1101,0,0
2311,1201,0,0
2311,1301,1,0
2311,1302,0,0
2311,1303,0,0
2311,1304,0,0
2311,1305,0,0
2311,1306,1,0
2311,1307,0,0
2311,1308,3,0
2311,1309,0,0
2311,1310,1,0
2311,1311,0,0
2311,1401,0,0
2311,1402,0,0
2311,1403,0,0
2311,1404,0,0
2311,1405,0,0
2311,1406,0,0
2311,1407,0,0
2311,1408,0,0
2311,1409,0,0
2311,1410,0,0
2311,1411,0,0
2311,1501,0,0
2311,1502,0,0
2311,1503,0,0
2311,1504,4,0
2311,1505,2,0
2311,1506,0,0
2311,1507,15,2
2311,1508,0,0
2311,1509,0,0
2311,1522,0,0
2311,1525,0,0
2311,1529,0,0
2311,2101,1,0
2311,2102,2,0
2311,2103,2,0
2311,2104,0,0
2311,2105,0,0
2311,2106,1,0
2311,2107,1,0
2311,2108,0,0
2311,2109,0,0
2311,2110,0,0
2311,2111,0,0
2311,2112,1,0
2311,2113,1,0
2311,2114,0,0
2311,2201,12,1
2311,2202,8,1
2311,2203,9,1
2311,2204,3,0
2311,2205,0,0
2311,2206,0,0
2311,2207,2,0
2311,2208,5,1
2311,2224,1,0
2311,2301,69,7
2311,2302,297,30
2311,2303,2,0
2311,2304,3,0
2311,2305,3,0
2311,2306,10,1
2311,2307,21,2
2311,2308,12,1
2311,2309,3,0
2311,2310,5,1
2311,2311,15173,1517
2311,2312,219,22
2311,2327,15,2
2311,3101,0,0
2311,3201,0,0
2311,3202,0,0
2311,3203,0,0
2311,3204,0,0
2311,3205,0,0
2311,3206,0,0
2311,3207,0,0
2311,3208,0,0
2311,3209,0,0
2311,3210,0,0
2311,3211,0,0
2311,3212,0,0
2311,3213,0,0
2311,3301,0,0
2311,3302,0,0
2311,3303,0,0
2311,3304,0,0
2311,3305,0,0
2311,3306,0,0
2311,3307,0,0
2311,3308,0,0
2311,3309,0,0
2311,3310,1,0
2311,3311,0,0
2311,3401,0,0
2311,3402,1,0
2311,3403,0,0
2311,3404,0,0
2311,3405,0,0
2311,3406,0,0
2311,3407,0,0
2311,3408,0,0
2311,3410,0,0
2311,3411,0,0
2311,3412,1,0
2311,3413,0,0
2311,3415,0,0
2311,3416,0,0
2311,3417,0,0
2311,3418,0,0
2311,3501,3,0
2311,3502,0,0
2311,3503,0,0
2311,3504,0,0
2311,3505,0,0
2311,3506,0,0
2311,3507,0,0
2311,3508,0,0
2311,3509,0,0
2311,3601,0,0
2311,3602,0,0
2311,3603,0,0
2311,3604,0,0
2311,3605,0,0
2311,3606,0,0
2311,3607,0,0
2311,3608,0,0
2311,3609,0,0
2311,3610,0,0
2311,3611,0,0
2311,3701,1,0
2311,3702,0,0
2311,3703,0,0
2311,3704,0,0
2311,3705,0,0
2311,3706,0,0
2311,3707,2,0
2311,3708,3,0
2311,3709,0,0
2311,3710,0,0
2311,3711,0,0
2311,3713,1,0
2311,3714,2,0
2311,3715,2,0
2311,3716,0,0
2311,3717,8,1
2311,4101,0,0
2311,4102,0,0
2311,4103,0,0
2311,4104,0,0
2311,4105,1,0
2311,4106,0,0
2311,4107,0,0
2311,4108,1,0
2311,4109,0,0
2311,4110,0,0
2311,4111,0,0
2311,4112,0,0
2311,4113,0,0
2311,4114,1,0
2311,4115,7,1
2311,4116,0,0
2311,4117,1,0
2311,4201,0,0
2311,4202,0,0
2311,4203,0,0
2311,4205,0,0
2311,4206,0,0
2311,4207,0,0
2311,4208,0,0
2311,4209,0,0
2311,4210,0,0
2311,4211,0,0
2311,4212,0,0
2311,4213,0,0
2311,4228,0,0
2311,4290,0,0
2311,4301,0,0
2311,4302,0,0
2311,4303,0,0
2311,4304,1,0
2311,4305,0,0
2311,4306,0,0
2311,4307,0,0
2311,4308,0,0
2311,4309,0,0
2311,4310,0,0
2311,4311,0,0
2311,4312,1,0
2311,4313,0,0
2311,4331,0,0
2311,4401,0,0
2311,4402,0,0
2311,4403,0,0
2311,4404,0,0
2311,4405,0,0
2311,4406,0,0
2311,4407,0,0
2311,4408,0,0
2311,4409,0,0
2311,4412,0,0
2311,4413,0,0
2311,4414,0,0
2311,4415,0,0
2311,4416,0,0
2311,4417,0,0
2311,4418,0,0
2311,4419,0,0
2311,4420,0,0
2311,4451,0,0
2311,4452,0,0
2311,4453,0,0
2311,4501,0,0
2311,4502,0,0
2311,4503,0,0
2311,4504,0,0
2311,4505,0,0
2311,4506,0,0
2311,4507,0,0
2311,4508,0,0
2311,4509,0,0
2311,4510,0,0
2311,4511,0,0
2311,4512,0,0
2311,4513,0,0
2311,4514,0,0
2311,4601,0,0
2311,4602,0,0
2311,4690,0,0
2311,5000,1,0
2311,5101,0,0
2311,5103,0,0
2311,5104,0,0
2311,5105,0,0
2311,5106,0,0
2311,5107,0,0
2311,5108,0,0
2311,5109,0,0
2311,5110,0,0
2311,5111,0,0
2311,5113,0,0
2311,5114,0,0
2311,5115,0,0
2311,5116,0,0
2311,5117,0,0
2311,5118,0,0
2311,5119,0,0
2311,5120,0,0
2311,5132,0,0
2311,5133,0,0
2311,5134,0,0
2311,5201,0,0
2311,5202,0,0
2311,5203,0,0
2311,5204,0,0
2311,5205,0,0
2311,5206,0,0
2311,5223,0,0
2311,5226,0,0
2311,5227,0,0
2311,5301,0,0
2311,5303,0,0
2311,5304,0,0
2311,5305,0,0
2311,5306,0,0
2311,5307,0,0
2311,5308,0,0
2311,5309,0,0
2311,5323,0,0
2311,5325,0,0
2311,5326,0,0
2311,5328,0,0
2311,5329,0,0
2311,5331,0,0
2311,5333,0,0
2311,5334,0,0
2311,5401,0,0
2311,5402,0,0
2311,5403,0,0
2311,5404,0,0
2311,5405,0,0
2311,5406,0,0
2311,5425,0,0
2311,6101,0,0
2311,6102,0,0
2311,6103,0,0
2311,6104,0,0
2311,6105,0,0
2311,6106,0,0
2311,6107,0,0
2311,6108,0,0
2311,6109,0,0
2311,6110,0,0
2311,6201,0,0
2311,6202,0,0
2311,6203,0,0
2311,6204,0,0
2311,6205,0,0
2311,6206,0,0
2311,6207,0,0
2311,6208,0,0
2311,6209,0,0
2311,6210,0,0
2311,6211,0,0
2311,6212,0,0
2311,6229,0,0
2311,6230,0,0
2311,6301,0,0
2311,6302,0,0
2311,6322,0,0
2311,6323,0,0
2311,6325,0,0
2311,6326,0,0
2311,6327,0,0
2311,6328,0,0
2311,6401,0,0
2311,6402,0,0
2311,6403,0,0
2311,6404,0,0
2311,6405,0,0
2311,6501,0,0
2311,6502,0,0
2311,6504,0,0
2311,6505,0,0
2311,6523,0,0
2311,6527,0,0
2311,6528,0,0
2311,6529,0,0
2311,6530,0,0
2311,6531,0,0
2311,6532,0,0
2311,6540,0,0
2311,6542,0,0
2311,6543,0,0
2311,6590,0,0
2312,90,0,0
2312,1101,0,0
2312,1201,1,0
2312,1301,2,0
2312,1302,0,0
2312,1303,1,0
2312,1304,0,0
2312,1305,0,0
2312,1306,0,0
2312,1307,0,0
2312,1308,1,0
2312,1309,7,1
2312,1310,0,0
2312,1311,0,0
2312,1401,0,0
2312,1402,0,0
2312,1403,0,0
2312,1404,0,0
2312,1405,0,0
2312,1406,0,0
2312,1407,0,0
2312,1408,0,0
2312,1409,0,0
2312,1410,0,0
2312,1411,0,0
2312,1501,0,0
2312,1502,0,0
2312,1503,0,0
2312,1504,1,0
2312,1505,0,0
2312,1506,0,0
2312,1507,8,1
2312,1508,0,0
2312,1509,1,0
2312,1522,1,0
2312,1525,0,0
2312,1529,0,0
2312,2101,6,1
2312,2102,0,0
2312,2103,6,1
2312,2104,0,0
2312,2105,0,0
2312,2106,2,0
2312,2107,1,0
2312,2108,2,0
2312,2109,0,0
2312,2110,1,0
2312,2111,1,0
2312,2112,0,0
2312,2113,2,0
2312,2114,1,0
2312,2201,7,1
2312,2202,0,0
2312,2203,2,0
2312,2204,1,0
2312,2205,1,0
2312,2206,1,0
2312,2207,0,0
2312,2208,2,0
2312,2224,0,0
2312,2301,67,7
2312,2302,35,4
2312,2303,7,1
2312,2304,7,1
2312,2305,6,1
2312,2306,42,4
2312,2307,22,2
2312,2308,17,2
2312,2309,1,0
2312,2310,9,1
2312,2311,23,2
2312,2312,48019,4802
2312,2327,1,0
2312,3101,0,0
2312,3201,0,0
2312,3202,0,0
2312,3203,0,0
2312,3204,0,0
2312,3205,0,0
2312,3206,2,0
2312,3207,1,0
2312,3208,1,0
2312,3209,0,0
2312,3210,0,0
2312,3211,0,0
2312,3212,0,0
2312,3213,0,0
2312,3301,2,0
2312,3302,0,0
2312,3303,0,0
2312,3304,1,0
2312,3305,0,0
2312,3306,0,0
2312,3307,0,0
2312,3308,0,0
2312,3309,0,0
2312,3310,0,0
2312,3311,0,0
2312,3401,0,0
2312,3402,0,0
2312,3403,0,0
2312,3404,0,0
2312,3405,0,0
2312,3406,0,0
2312,3407,0,0
2312,3408,0,0
2312,3410,0,0
2312,3411,0,0
2312,3412,1,0
2312,3413,0,0
2312,3415,0,0
2312,3416,0,0
2312,3417,0,0
2312,3418,1,0
2312,3501,0,0
2312,3502,0,0
2312,3503,2,0
2312,3504,0,0
2312,3505,0,0
2312,3506,0,0
2312,3507,0,0
2312,3508,0,0
2312,3509,0,0
2312,3601,0,0
2312,3602,0,0
2312,3603,0,0
2312,3604,0,0
2312,3605,0,0
2312,3606,0,0
2312,3607,0,0
2312,3608,0,0
2312,3609,0,0
2312,3610,0,0
2312,3611,0,0
2312,3701,0,0
2312,3702,0,0
2312,3703,0,0
2312,3704,0,0
2312,3705,0,0
2312,3706,2,0
2312,3707,1,0
2312,3708,5,0
2312,3709,1,0
2312,3710,0,0
2312,3711,0,0
2312,3713,2,0
2312,3714,0,0
2312,3715,1,0
2312,3716,0,0
2312,3717,2,0
2312,4101,0,0
2312,4102,1,0
2312,4103,0,0
2312,4104,0,0
2312,4105,0,0
2312,4106,0,0
2312,4107,0,0
2312,4108,0,0
2312,4109,0,0
2312,4110,0,0
2312,4111,0,0
2312,4112,0,0
2312,4113,0,0
2312,4114,1,0
2312,4115,1,0
2312,4116,0,0
2312,4117,0,0
2312,4201,0,0
2312,4202,0,0
2312,4203,0,0
2312,4205,0,0
2312,4206,0,0
2312,4207,0,0
